MQ2,MQ6,MQ7,MQ9,target
2.46,0.52,0.01,1.19,0
1.85,2.44,0.04,1.21,0
3.84,3.44,0.0,1.83,0
2.83,4.55,0.04,1.21,0
0.73,2.93,0.01,3.28,0
0.27,1.02,0.0,3.28,0
0.68,1.39,0.01,3.28,0
0.33,1.02,1.0,3.56,0
0.7,4.62,0.022687534,4.63,0
0.06,0.1,0.03,8.56,0
1.32,6.17,0.23,4.31,0
2.55,1.38,0.03,0.46,0
1.72,4.13,0.11,5.3,0
0.37,0.67,0.0,3.01,0
1.76,5.38,0.01,4.96,0
6.5,1.68,0.0,1.83,0
1.58,2.52,0.01,0.95,0
0.75,0.09,0.0,0.89,0
0.57,0.09,0.0,0.89,0
2.78,0.7,0.01,1.19,0
5.68,1.78,0.0,2.15,0
5.58,1.88,0.09,1.21,0
0.91,5.9,0.02,5.3,0
1.13,3.55,0.02,3.56,0
1.21,2.53,0.0,3.28,0
7.66,0.16,0.02,4.17,0
0.97,2.53,0.19,5.53,0
1.55,2.52,0.01,0.95,0
1.13,3.64,0.01,3.99,0
2.45,7.43,0.02,1.27,0
1.18,4.86,0.01,4.74,0
1.6,2.27,0.01,3.69,0
1.16,4.87,0.2,5.3,0
4.32,1.19,0.01,0.46,0
1.68,5.12,0.04,4.96,0
1.98,4.62,0.05,3.99,0
0.97,2.53,0.01,3.56,0
1.72,8.42,0.02,0.95,0
0.03,0.85,0.0,3.01,0
1.05,1.76,0.01,3.28,0
1.67,0.19,0.0,0.89,0
1.05,4.41,0.01,4.74,0
1.02,4.37,0.02,4.96,0
0.57,0.09,0.0,0.89,0
2.73,5.12,0.03,1.51,0
1.23,0.09,0.0,0.89,0
2.58,0.59,0.06,4.31,0
1.05,6.44,0.01,4.96,0
2.25,2.88,0.01,0.95,0
1.33,2.81,0.19,5.53,0
0.87,1.2,0.01,3.28,0
0.57,3.11,0.07,3.85,0
0.52,2.73,0.01,3.28,0
3.14,5.55,0.06,0.95,0
1.92,3.56,0.04,5.88,0
0.21,1.39,0.053910741,3.56,0
0.09,0.5,0.0,3.28,0
0.95,2.53,0.01,3.56,0
0.13,0.85,0.0,3.01,0
2.22,2.35,0.01,1.21,0
2.37,1.59,0.03,0.46,0
0.5,2.73,0.01,3.28,0
0.29,2.33,0.0,3.28,0
1.7,4.19,0.01,4.43,0
1.49,5.78,0.01,4.74,0
3.18,2.19,0.13,1.21,0
0.97,2.33,0.01,3.56,0
0.25,0.1,0.03,8.56,0
1.6,4.32,0.01,0.95,0
0.6,0.09,0.0,0.89,0
1.64,4.19,0.01,4.14,0
1.09,5.38,0.044226461,4.63,0
2.82,1.02,0.01,1.19,0
0.45,1.95,0.0,3.28,0
2.49,1.66,0.04,0.46,0
1.95,2.52,0.02,1.21,0
1.05,3.41,0.01,3.99,0
1.51,1.88,0.01,0.95,0
1.85,4.62,0.01,4.96,0
4.82,3.16,0.557,0.71,0
2.11,2.97,0.02,1.21,0
0.11,1.39,0.009362754,3.85,0
1.09,1.52,0.0,0.58,0
0.95,2.33,0.0,3.01,0
1.36,3.88,0.04,3.99,0
1.09,3.41,0.01,3.99,0
2.28,4.6,0.01,0.89,0
5.98,2.11,0.0,2.15,0
1.4,4.13,0.07,5.3,0
2.29,5.12,0.04,3.99,0
4.15,2.88,0.02,0.46,0
1.54,3.11,0.16,5.53,0
0.97,3.97,0.02,3.56,0
0.82,1.02,0.01,3.28,0
4.97,0.95,0.0,1.51,0
2.87,0.7,0.01,1.19,0
1.53,1.8,0.01,1.21,0
1.6,3.64,0.11,3.99,0
7.58,0.56,0.0,2.39,0
2.46,0.3,0.0,1.19,0
4.41,3.66,0.701819907,0.71,0
1.62,1.73,0.02,0.95,0
0.57,0.09,0.0,0.89,0
1.98,0.39,0.02,3.99,0
1.35,4.63,0.03,3.56,0
3.43,1.8,0.06,1.47,0
2.23,4.19,0.05,5.88,0
1.46,1.32,0.01,0.95,0
3.1,0.52,0.09,0.95,0
1.2,3.64,0.01,3.99,0
1.02,6.44,0.01,4.96,0
1.32,4.62,0.01,4.96,0
3.35,3.64,0.05,3.99,0
1.85,0.54,0.01,8.73,0
3.68,0.58,0.0,1.51,0
1.4,4.63,0.02,3.56,0
0.63,3.88,0.097,3.69,0
0.66,0.09,0.0,0.89,0
1.58,2.11,0.01,0.95,0
0.09,1.39,0.0406,3.28,0
1.67,0.19,0.0,0.89,0
1.81,5.38,0.01,4.96,0
1.49,6.02,0.01,4.74,0
1.32,4.86,0.01,4.74,0
1.56,2.27,0.01,3.99,0
2.93,1.95,0.12,1.21,0
1.33,0.29,0.01,0.46,0
5.3,1.09,0.0,1.51,0
0.9,2.53,0.01,3.56,0
0.82,1.95,0.0,3.56,0
0.05,0.33,0.0,3.01,0
1.98,5.38,0.03,4.96,0
1.58,1.73,0.01,0.95,0
0.07,1.39,0.043265758,3.56,0
0.11,1.39,0.203224288,3.56,0
0.87,6.71,0.01,4.96,0
5.85,2.19,0.12,1.21,0
1.44,3.64,0.18,3.99,0
1.72,5.12,0.17,5.3,0
2.02,4.19,0.01,4.14,0
1.75,0.19,0.0,1.19,0
1.0,2.33,0.0,3.28,0
1.05,2.53,0.01,3.56,0
2.07,4.36,0.0,0.58,0
5.74,3.26,0.257401282,0.71,0
1.72,4.13,0.07,3.99,0
2.02,4.62,0.01,4.96,0
1.85,5.38,0.01,4.96,0
1.53,0.2,0.01,0.46,0
2.67,2.44,0.08,0.46,0
5.99,1.37,0.0,1.51,0
2.37,0.52,0.01,1.19,0
1.89,2.93,0.0,3.28,0
0.98,3.64,0.01,3.99,0
1.36,4.37,0.03,3.99,0
4.82,2.88,0.07,0.46,0
0.63,0.04,0.0,0.89,0
6.06,1.3,0.0,1.51,0
1.24,2.27,0.01,3.99,0
1.49,5.55,0.01,4.74,0
4.97,3.16,0.316678654,0.71,0
0.94,3.88,0.05,4.96,0
0.94,3.88,0.06,4.96,0
0.43,0.41,0.01,2.69,0
1.21,5.08,0.01,4.74,0
6.67,4.19,0.06,0.02,0
1.26,3.55,0.01,3.85,0
0.03,0.33,0.0,3.01,0
5.01,3.06,0.89,0.46,0
1.05,5.38,0.036484979,4.63,0
3.04,2.03,0.12,1.21,0
2.14,2.61,0.01,0.95,0
1.46,0.29,0.01,0.71,0
1.2,4.13,0.07,3.99,0
2.39,5.12,0.04,3.99,0
3.86,2.61,0.02,0.23,0
2.82,1.02,0.01,1.19,0
3.63,0.52,0.0,1.51,0
2.97,3.13,0.04,1.83,0
2.15,3.71,0.04,5.88,0
3.28,5.16,0.09,1.21,0
1.4,6.44,0.21,4.31,0
2.67,3.66,0.02,1.21,0
1.0,2.33,0.02,3.56,0
1.4,2.53,0.11,8.56,0
0.7,4.37,0.024159946,4.63,0
4.32,3.19,0.02,1.82,0
1.77,8.59,0.02,0.95,0
0.9,1.76,0.0,3.28,0
4.68,1.66,0.01,0.23,0
4.78,0.89,0.0,1.51,0
1.6,0.08,0.02,0.71,0
1.32,3.64,0.19,3.99,0
1.02,1.52,0.0,0.89,0
0.21,0.5,0.04,3.28,0
0.09,0.85,0.0,3.01,0
0.66,4.62,0.01939853,4.63,0
0.29,0.67,0.0,3.01,0
4.37,4.63,0.03,1.27,0
1.52,0.14,0.0,0.89,0
1.44,3.64,0.01,3.99,0
1.48,6.09,0.0,0.89,0
0.59,1.02,0.0,3.56,0
1.24,6.17,0.24,4.31,0
0.51,0.09,0.0,0.89,0
6.28,1.37,0.0,1.83,0
4.54,3.56,0.496553201,0.71,0
4.72,0.82,0.0,1.51,0
1.58,2.27,0.01,1.21,0
1.79,0.24,0.01,0.89,0
1.76,5.38,0.01,4.96,0
4.18,0.58,0.0,1.51,0
2.39,5.12,0.09,5.3,0
1.68,4.37,0.05,3.99,0
5.06,3.66,0.675090036,0.71,0
4.73,2.88,0.07,0.46,0
1.61,4.63,0.02,3.56,0
1.91,0.14,0.0,0.89,0
1.67,3.13,0.01,3.28,0
0.07,1.39,0.015178656,3.56,0
3.94,6.37,0.11,1.21,0
0.77,2.93,0.01,3.56,0
0.17,1.39,0.024001207,3.56,0
2.77,1.8,0.07,0.46,0
1.79,0.19,0.0,0.89,0
1.16,6.17,0.000233453,4.31,0
1.61,3.13,0.01,3.28,0
1.23,2.53,0.0,3.28,0
1.24,3.88,0.12,5.3,0
2.67,1.52,0.03,0.46,0
1.02,2.33,0.02,3.56,0
4.32,2.72,0.02,1.82,0
0.8,2.14,0.0,3.28,0
1.24,6.17,0.25,4.31,0
1.13,5.9,0.002853311,4.31,0
1.98,4.13,0.31,4.31,0
1.72,2.49,0.01,3.99,0
2.97,0.76,0.01,1.19,0
0.75,3.13,0.01,3.56,0
0.87,2.27,0.01,3.99,0
0.82,2.73,0.01,3.28,0
1.13,4.87,0.02,4.96,0
1.98,4.87,0.06,3.99,0
5.42,2.11,0.11,0.95,0
1.09,2.27,0.01,3.99,0
4.5,2.88,0.37,0.46,0
1.43,2.93,0.01,3.28,0
0.73,3.88,0.015123828,4.31,0
1.1,3.55,0.01,3.56,0
1.53,1.88,0.01,0.95,0
3.11,0.82,0.01,1.19,0
2.15,3.97,0.02,3.85,0
1.13,3.88,0.07,3.99,0
1.37,4.63,0.02,3.56,0
1.68,4.62,0.01,4.96,0
1.44,0.29,0.01,0.71,0
0.73,2.73,0.0,3.28,0
0.82,2.93,0.01,3.28,0
3.94,4.2,0.11,1.21,0
2.24,0.52,0.01,1.19,0
2.46,1.52,0.03,0.46,0
3.94,3.26,0.03,0.46,0
0.43,1.95,0.0,3.28,0
4.91,0.89,0.0,1.51,0
4.84,0.89,0.0,1.51,0
1.56,4.87,0.03,4.96,0
1.4,2.73,0.0,3.28,0
2.37,1.59,0.03,0.46,0
0.68,2.93,0.0,3.28,0
0.66,0.85,0.02,6.01,0
0.63,2.73,0.01,3.56,0
0.09,0.0,0.01,3.28,0
0.77,2.73,0.01,3.28,0
1.72,2.49,0.01,3.69,0
3.84,1.6,0.02,1.51,0
6.73,2.01,0.0,1.83,0
4.77,1.59,0.11,0.95,0
2.61,2.52,0.03,1.21,0
1.44,3.88,0.04,3.99,0
3.47,2.45,0.0,1.83,0
0.5,2.73,0.01,3.28,0
0.7,2.53,0.0,3.28,0
6.06,1.37,0.0,1.83,0
0.21,0.85,0.01,3.28,0
2.58,4.2,0.03,1.21,0
0.8,3.64,0.09,4.96,0
0.11,1.02,0.128,3.56,0
2.34,0.43,0.02,0.46,0
1.09,6.44,0.00136028,4.31,0
2.77,1.73,0.07,1.21,0
2.11,2.7,0.02,1.21,0
0.7,4.62,0.016599756,4.63,0
0.7,4.37,0.01939853,4.63,0
2.25,5.93,0.02,1.27,0
2.25,4.87,0.04,3.99,0
1.4,3.88,0.23,3.99,0
2.46,2.61,0.02,1.21,0
4.27,3.41,0.01,4.31,0
1.67,0.19,0.0,0.89,0
0.73,4.37,0.021986433,4.31,0
0.23,2.14,0.0,3.28,0
1.44,2.27,0.01,3.69,0
2.55,2.27,0.28,0.46,0
3.03,4.62,0.09,3.99,0
1.23,4.41,0.01,4.74,0
2.87,3.89,0.02,1.51,0
0.11,0.85,0.0,3.01,0
1.1,4.19,0.02,3.56,0
1.28,5.9,0.29,4.31,0
2.17,3.06,0.02,1.21,0
0.12,0.1,0.03,8.56,0
1.21,3.13,0.02,3.56,0
0.73,2.33,0.0,3.28,0
1.55,2.73,0.0,3.28,0
1.15,4.63,0.01,5.04,0
1.4,3.64,0.04,4.31,0
1.18,5.08,0.01,4.74,0
2.55,0.35,0.0,1.19,0
0.73,2.33,0.0,3.28,0
1.32,4.87,0.15,5.3,0
2.39,4.69,0.05,5.88,0
1.49,5.78,0.01,4.74,0
3.9,1.8,0.03,0.95,0
1.67,4.86,0.01,3.56,0
0.85,1.76,0.0,3.28,0
1.09,5.38,0.048719821,4.63,0
0.63,0.85,0.02,6.01,0
1.44,4.13,0.08,5.3,0
4.19,0.62,0.01,0.46,0
4.5,3.56,0.041773131,0.71,0
1.28,6.17,0.24,4.31,0
1.35,4.86,0.01,4.74,0
0.06,0.1,0.03,8.56,0
3.54,0.62,0.02,0.46,0
1.64,4.62,0.07,3.99,0
1.81,4.13,0.11,5.3,0
1.58,2.11,0.01,1.21,0
2.17,3.06,0.02,1.21,0
1.26,3.13,0.02,3.56,0
3.21,3.77,0.05,1.83,0
0.66,0.09,0.0,0.89,0
1.07,2.53,0.01,3.56,0
0.76,4.62,0.048719821,4.63,0
0.31,2.33,0.0,3.28,0
1.72,5.38,0.12,5.3,0
0.98,6.17,0.01,4.96,0
0.7,4.03,0.06,4.5,0
1.13,4.19,0.02,3.56,0
0.98,1.52,0.0,0.89,0
0.56,2.94,0.01,3.99,0
4.06,2.97,0.02,0.46,0
1.0,3.76,0.02,3.56,0
2.67,1.45,0.03,0.46,0
0.37,2.53,0.0,3.28,0
1.46,1.45,0.01,0.95,0
1.65,4.55,0.01,0.95,0
1.26,2.53,0.01,3.01,0
1.76,2.49,0.01,3.99,0
1.49,6.02,0.01,4.74,0
3.9,3.26,0.04,0.46,0
7.16,0.66,0.02,3.88,0
1.13,4.19,0.02,3.56,0
1.51,1.8,0.01,0.95,0
1.4,3.88,0.12,5.3,0
2.43,0.43,0.04,0.71,0
3.84,2.01,0.04,1.51,0
1.4,5.55,0.01,4.74,0
1.07,2.33,0.0,3.01,0
1.64,5.12,0.06,4.96,0
0.05,0.67,0.02,3.28,0
2.25,5.12,0.09,5.3,0
3.98,2.7,0.01,0.46,0
0.8,3.17,0.01,3.99,0
0.57,0.09,0.0,0.89,0
2.2,2.44,0.02,1.47,0
0.8,2.14,0.0,3.28,0
1.09,5.9,0.005860541,4.31,0
4.1,2.97,0.789003356,0.71,0
3.25,2.27,0.13,1.21,0
0.07,1.39,0.008303939,3.56,0
0.33,2.33,0.0,3.28,0
0.05,0.5,0.0,3.01,0
0.53,2.72,0.0,3.69,0
1.44,4.62,0.02,4.96,0
6.6,4.19,0.06,0.02,0
1.56,4.87,0.08,3.99,0
0.82,1.2,0.01,3.28,0
1.05,5.38,0.038895545,4.63,0
0.95,2.73,0.0,3.28,0
5.84,1.45,0.0,1.51,0
2.49,7.92,0.02,1.27,0
1.32,4.13,0.06,5.3,0
1.28,4.13,0.09,4.31,0
0.15,1.39,0.013444903,3.56,0
1.65,1.59,0.01,1.21,0
1.4,4.62,0.02,4.96,0
3.43,1.32,0.03,1.21,0
0.98,6.71,0.01,4.96,0
0.85,0.09,0.0,1.19,0
3.07,5.29,0.06,1.47,0
0.94,6.44,0.01,4.96,0
1.37,0.24,0.01,0.46,0
1.44,0.14,0.0,0.89,0
0.6,0.09,0.0,0.89,0
4.45,3.56,1.0,0.95,0
2.64,1.73,0.05,0.46,0
1.15,0.14,0.0,1.19,0
0.97,2.53,0.01,3.28,0
1.67,6.27,0.01,4.74,0
1.34,0.41,0.01,8.73,0
0.04,0.04,0.01,1.01,0
2.28,3.26,0.02,1.21,0
6.14,2.11,0.0,2.15,0
3.21,2.97,0.652343242,0.95,0
2.2,0.19,0.02,4.31,0
4.72,0.82,0.0,1.51,0
5.37,2.27,0.09,1.21,0
4.87,3.56,0.961425354,0.95,0
0.09,1.39,0.0574,3.28,0
1.67,0.14,0.0,0.89,0
0.19,0.85,0.01,3.01,0
1.26,0.14,0.0,0.89,0
1.07,2.33,0.01,3.56,0
1.92,2.11,0.03,1.21,0
4.97,3.45,0.701819907,0.71,0
1.85,4.13,0.06,3.99,0
7.49,0.42,0.0,2.39,0
1.72,1.95,0.02,0.95,0
1.71,1.92,0.0,0.89,0
4.32,3.45,0.601208807,0.71,0
1.67,1.66,0.01,0.95,0
2.29,5.93,0.02,1.27,0
0.61,0.79,0.02,6.01,0
1.05,5.12,0.044226461,4.63,0
2.23,4.52,0.05,5.53,0
0.59,2.27,0.01,3.99,0
0.6,0.09,0.0,0.89,0
0.9,2.93,0.01,3.56,0
1.2,4.37,0.07,3.99,0
7.31,1.62,0.0,2.91,0
1.02,5.64,0.01,4.96,0
4.54,1.66,0.08,0.95,0
1.49,6.02,0.01,4.74,0
1.4,4.37,0.07,4.96,0
1.64,5.78,0.01,4.74,0
0.27,1.95,0.0,3.28,0
2.0,2.27,0.03,1.21,0
2.25,0.39,0.04,4.31,0
6.43,1.92,0.0,1.83,0
1.76,1.39,0.01,3.56,0
7.76,0.86,0.0,2.15,0
1.02,3.17,0.01,3.99,0
1.1,3.55,0.02,3.56,0
1.48,1.84,0.0,0.89,0
0.84,5.56,0.06,4.5,0
5.74,3.35,0.03,1.47,0
1.33,0.24,0.01,0.46,0
1.4,2.14,0.09,3.85,0
1.48,0.08,0.01,0.71,0
1.75,0.19,0.0,1.19,0
0.36,0.41,0.01,0.0,0
5.85,2.97,0.0523,0.71,0
5.77,1.3,0.0,1.83,0
0.39,0.85,2.36e-07,3.28,0
0.05,1.39,0.030719781,3.56,0
3.06,0.76,0.01,1.19,0
0.09,1.39,0.078924196,3.56,0
1.02,6.17,0.02,4.96,0
1.64,4.62,0.03,4.96,0
1.67,4.67,0.01,0.95,0
3.11,2.09,0.03,1.51,0
0.92,3.34,0.01,3.56,0
2.46,3.56,0.02,0.95,0
0.69,0.09,0.0,0.89,0
1.24,4.13,0.02,3.99,0
2.2,0.52,0.01,1.19,0
2.08,3.34,0.01,3.56,0
5.32,1.73,0.08,0.95,0
0.75,2.53,0.01,3.28,0
2.23,4.03,0.05,5.88,0
0.0,0.0,0.0,0.0,0
0.54,0.09,0.0,0.89,0
0.45,2.33,0.0,3.28,0
0.19,0.85,0.0,3.01,0
0.85,3.34,0.01,3.56,0
1.13,6.17,0.01,4.96,0
1.05,3.76,0.02,3.56,0
1.92,5.08,0.01,3.28,0
2.77,2.72,0.05,3.99,0
4.23,0.84,0.01,0.23,0
3.08,0.59,0.07,3.99,0
0.83,7.59,0.01,3.59,0
1.75,2.83,0.0,0.58,0
0.75,2.93,0.01,3.28,0
0.63,3.34,0.01,3.28,0
3.21,0.43,0.01,0.46,0
0.35,0.85,0.0,3.01,0
4.1,3.16,0.15,1.21,0
0.8,2.14,0.0,3.28,0
1.62,1.66,0.01,0.95,0
1.37,3.34,0.02,3.56,0
0.25,2.14,0.0,3.28,0
0.77,2.33,0.0,3.28,0
0.16,0.0,0.0,0.89,0
5.57,1.23,0.0,1.51,0
0.98,2.49,0.01,3.99,0
0.63,0.09,0.0,0.89,0
1.32,3.88,0.11,3.69,0
0.37,0.67,0.0,3.01,0
0.57,0.09,0.0,0.89,0
5.01,3.16,0.649442642,0.71,0
1.05,4.41,0.01,5.04,0
1.85,5.38,0.01,4.96,0
1.9,2.27,0.03,1.21,0
3.57,0.79,0.09,3.99,0
1.09,6.17,0.001774566,4.31,0
4.59,1.59,0.01,0.46,0
2.87,2.11,0.29,0.46,0
0.11,0.85,0.0,3.01,0
1.05,2.73,0.01,3.28,0
1.32,3.88,0.09,5.3,0
1.02,5.12,0.04147218,4.63,0
1.6,4.37,0.1,5.64,0
1.65,3.66,0.01,0.95,0
7.49,0.56,0.0,2.15,0
3.28,5.95,0.08,0.95,0
2.02,5.08,0.01,3.28,0
1.67,0.19,0.0,0.89,0
3.97,1.62,0.1,4.31,0
4.91,0.89,0.0,1.51,0
1.79,2.83,0.0,0.58,0
3.63,0.52,0.0,1.51,0
2.97,0.52,0.01,0.71,0
1.72,0.33,0.01,0.71,0
1.21,2.93,0.0,3.28,0
0.63,0.04,0.0,0.89,0
1.15,1.22,0.01,0.75,0
1.13,3.88,0.06,5.3,0
0.29,1.39,0.0,3.28,0
4.87,2.03,0.02,0.46,0
2.15,0.52,0.01,1.19,0
2.31,4.69,0.05,5.88,0
2.25,3.16,0.02,1.21,0
4.63,1.52,0.01,0.46,0
1.35,4.63,0.01,4.74,0
1.81,4.62,0.06,3.99,0
1.95,2.52,0.02,1.21,0
1.35,0.24,0.01,0.46,0
0.94,5.12,0.057294835,4.63,0
3.66,0.52,0.02,0.46,0
0.5,2.73,0.01,3.28,0
3.21,2.54,0.03,1.51,0
0.66,1.39,0.01,3.28,0
1.4,3.88,0.11,5.3,0
2.15,0.19,0.0,0.89,0
4.1,2.88,0.02,0.46,0
0.57,0.09,0.0,0.89,0
6.43,1.92,0.0,1.83,0
1.07,2.33,0.01,3.56,0
0.39,1.95,0.0,3.28,0
0.8,3.34,0.01,3.56,0
3.66,0.52,0.02,0.46,0
1.13,4.87,0.17,5.3,0
0.87,5.12,0.084937661,4.63,0
2.68,0.7,0.02,1.19,0
0.87,2.33,0.01,3.56,0
0.7,4.37,0.025731456,4.63,0
0.17,0.67,0.0,3.01,0
1.49,6.02,0.01,4.74,0
0.11,0.04,0.01,1.01,0
4.05,2.36,0.02,0.75,0
2.93,2.03,0.15,0.46,0
4.1,0.89,0.01,0.46,0
0.73,4.87,0.037670314,4.63,0
1.91,0.19,0.0,0.89,0
0.82,2.73,0.01,3.28,0
0.31,1.95,0.0,3.28,0
4.54,2.27,0.04,1.83,0
4.72,0.82,0.0,1.51,0
4.63,3.45,0.649442642,0.71,0
2.69,4.63,0.03,4.14,0
4.1,2.7,0.15,1.47,0
0.09,0.04,0.01,1.01,0
1.83,0.19,0.0,0.89,0
4.87,3.06,0.47,0.46,0
4.78,0.95,0.0,1.51,0
0.75,0.09,0.0,0.89,0
0.61,0.79,0.02,6.01,0
0.8,6.71,0.01,4.96,0
3.96,0.58,0.0,1.51,0
4.78,0.89,0.0,1.51,0
1.68,5.38,0.06,4.96,0
3.37,0.46,0.0,1.51,0
1.67,1.8,0.02,0.95,0
3.94,3.26,0.03,0.46,0
6.06,2.27,0.0,2.39,0
2.34,0.39,0.04,4.31,0
3.94,3.06,0.03,0.46,0
0.23,1.95,0.0,3.28,0
1.23,5.08,0.01,4.74,0
6.66,1.92,0.0,1.83,0
1.37,2.14,0.54,4.14,0
0.37,0.85,0.02,3.28,0
0.87,2.49,0.01,3.69,0
3.58,0.57,0.01,0.46,0
2.87,2.97,0.01,0.71,0
1.55,2.33,0.06,3.85,0
1.58,5.78,0.01,4.74,0
3.78,0.57,0.09,0.95,0
1.22,0.2,0.01,0.46,0
1.22,0.2,0.01,0.46,0
4.73,3.06,0.516,0.71,0
2.15,0.58,0.01,1.19,0
4.54,1.45,0.01,0.46,0
2.77,4.87,0.06,4.96,0
0.7,1.39,0.01,3.28,0
3.16,0.76,0.02,1.19,0
0.64,2.96,0.13,5.53,0
4.82,1.66,0.04,1.21,0
0.13,1.39,0.007590577,3.56,0
4.77,3.06,0.284,0.46,0
1.0,1.95,0.0,3.28,0
1.24,3.88,0.06,5.3,0
0.7,4.37,0.018224728,4.31,0
3.32,0.43,0.01,0.46,0
0.63,0.09,0.0,0.58,0
0.97,2.53,0.01,3.28,0
4.18,0.64,0.0,1.51,0
1.02,2.33,0.0,3.01,0
0.92,2.14,0.02,3.56,0
1.32,4.13,0.11,5.3,0
0.23,0.67,0.0,3.01,0
1.87,0.24,0.01,0.89,0
1.55,0.14,0.0,0.89,0
1.46,0.29,0.01,0.71,0
2.0,2.35,0.01,1.21,0
1.02,3.13,0.01,3.56,0
1.29,5.31,0.01,4.74,0
0.91,3.88,0.06,4.96,0
0.69,0.09,0.0,0.89,0
0.27,2.14,0.0,3.28,0
1.84,3.41,0.04,5.88,0
1.62,1.66,0.01,0.95,0
2.74,1.45,0.03,0.46,0
0.66,1.76,0.008303939,3.56,0
1.32,3.13,0.01,3.28,0
0.36,9.06,0.03,0.58,0
0.6,0.09,0.0,0.89,0
0.03,0.33,0.0,2.49,0
1.67,1.2,0.01,3.56,0
0.25,1.57,0.078924196,3.56,0
1.29,5.08,0.01,4.74,0
1.21,5.08,0.01,4.74,0
0.41,2.33,0.0,3.28,0
0.9,2.53,0.01,3.56,0
1.05,2.33,0.01,3.56,0
0.91,5.12,0.084937661,4.63,0
0.56,1.39,0.0,3.28,0
0.94,3.41,0.01,3.99,0
0.82,2.93,0.01,3.28,0
0.8,2.73,0.01,3.56,0
1.02,6.44,0.01,4.96,0
1.09,5.64,0.011109088,4.63,0
1.6,2.27,0.01,3.69,0
1.16,5.9,0.01,4.96,0
1.1,4.19,0.02,3.56,0
0.94,2.49,0.01,3.99,0
0.35,2.53,0.0,3.28,0
1.52,0.14,0.0,0.89,0
1.43,4.19,0.01,5.04,0
0.21,0.85,0.01,3.01,0
2.83,5.16,0.05,0.95,0
0.63,2.73,0.01,3.28,0
2.58,2.11,0.22,0.46,0
2.69,5.31,0.03,3.85,0
2.7,4.32,0.04,1.21,0
0.77,1.39,0.01,3.28,0
1.2,2.27,0.01,3.69,0
1.05,2.53,0.01,3.28,0
0.27,1.95,0.0,3.28,0
0.66,4.37,0.026556505,4.63,0
1.0,2.73,0.01,3.28,0
2.64,1.45,0.03,0.46,0
5.01,3.06,0.0,0.46,0
4.21,2.27,0.15,4.31,0
1.26,4.86,0.01,4.74,0
0.77,2.33,0.01,3.56,0
0.9,2.14,0.0,3.01,0
0.7,2.73,0.01,3.28,0
1.24,3.88,0.01,3.99,0
0.63,0.09,0.0,0.89,0
1.67,1.66,0.01,0.95,0
0.37,2.53,0.0,3.56,0
2.31,3.87,0.04,5.88,0
0.45,1.76,0.043265758,3.56,0
4.27,2.05,0.11,4.31,0
2.41,0.58,0.01,1.19,0
1.32,6.44,0.22,4.31,0
3.62,1.52,0.03,1.21,0
0.69,0.09,0.0,0.89,0
0.05,1.39,0.039393047,3.56,0
4.23,0.52,0.02,0.46,0
1.23,4.41,0.02,3.56,0
0.66,0.09,0.0,0.89,0
0.31,2.33,0.0,3.28,0
4.73,3.06,0.129,0.46,0
0.87,6.71,0.01,4.96,0
1.32,4.63,0.01,4.74,0
4.32,3.0,0.02,1.82,0
2.97,0.76,0.01,1.19,0
2.5,0.58,0.01,1.19,0
3.14,5.03,0.08,1.21,0
1.32,4.37,0.03,3.99,0
1.05,3.41,0.01,3.99,0
2.61,2.35,0.08,0.46,0
4.1,2.61,0.02,0.46,0
0.85,0.09,0.0,1.19,0
0.09,1.39,0.053910741,3.56,0
0.72,0.09,0.0,0.89,0
3.02,0.7,0.01,1.19,0
1.02,2.93,0.01,3.28,0
2.11,0.19,0.02,3.99,0
1.16,4.13,0.02,3.99,0
2.93,1.88,0.11,0.46,0
1.07,3.55,0.02,3.56,0
0.82,2.93,0.01,3.28,0
3.47,3.23,0.04,5.03,0
1.1,3.97,0.02,3.56,0
1.2,5.64,3.01e-06,4.31,0
2.61,1.52,0.03,0.46,0
1.26,4.19,0.03,3.56,0
1.7,1.59,0.01,0.95,0
1.07,4.41,0.01,4.74,0
1.32,5.31,0.01,4.74,0
1.48,3.88,0.06,3.99,0
3.69,2.45,0.04,0.75,0
2.2,0.58,0.01,1.19,0
1.7,1.88,0.02,0.95,0
1.48,1.52,0.0,0.89,0
6.63,2.61,0.0,2.15,0
1.2,4.87,0.17,5.3,0
6.13,1.37,0.0,1.51,0
1.09,3.17,0.01,3.99,0
0.77,2.33,0.0,3.28,0
1.67,3.06,0.01,0.95,0
1.43,4.86,0.01,3.56,0
0.15,1.39,0.018784447,3.56,0
0.91,3.11,0.15,5.53,0
0.87,3.88,0.09,4.96,0
0.12,0.1,0.03,8.56,0
2.22,2.61,0.02,0.95,0
1.16,5.9,0.01,4.96,0
0.12,0.1,0.03,8.56,0
1.13,5.9,0.004468817,4.31,0
0.82,2.93,0.01,3.28,0
1.58,2.19,0.01,0.95,0
1.28,3.88,0.02,3.99,0
0.8,2.93,0.01,3.28,0
7.08,1.0,0.02,3.88,0
0.7,2.94,0.01,3.99,0
1.37,2.14,0.17,4.14,0
2.4,1.59,0.03,0.46,0
0.68,2.73,0.0,3.28,0
3.86,2.97,0.01,0.46,0
3.74,0.62,0.01,0.23,0
1.0,3.97,0.01,3.56,0
1.32,4.37,0.03,3.99,0
1.52,0.14,0.0,0.89,0
1.13,2.33,0.01,3.56,0
